Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.10.110-10.42.0.42-443-53863-6,10.42.0.42,53863,172.217.10.110,443,6,13/07/2017 08:41:44,271,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0,0,0,0,114391.14391143913,7380.073800738008,271.0,0.0,271.0,271.0,271.0,271.0,0.0,271.0,271.0,0,0,0,0,0,1,0,0,0,64,0,7380.073800738008,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1419,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.10.110-10.42.0.42-443-53863-6,172.217.10.110,443,10.42.0.42,53863,6,13/07/2017 08:41:44,28,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,28.0,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,64,0,71428.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,350,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
172.217.7.10-10.42.0.42-443-45013-6,10.42.0.42,45013,172.217.7.10,443,6,13/07/2017 08:41:46,36902,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.19760446588261,36902.0,0.0,36902.0,36902.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.098802232941306,27.098802232941306,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1903,378,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.36-10.42.0.42-443-34724-6,157.240.18.36,443,10.42.0.42,34724,6,13/07/2017 08:41:48,20,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,2100000.0,99999.99999999999,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0,0,0,0,0,1,0,0,0,64,0,99999.99999999999,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,132,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
157.240.18.36-10.42.0.42-443-34724-6,10.42.0.42,34724,157.240.18.36,443,6,13/07/2017 08:41:48,652,3,0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0,0,0,0,64417.17791411043,4601.226993865031,326.0,165.46298679765212,443.0,209.0,652.0,326.0,165.46298679765212,443.0,209.0,0,0,0,0,0,0,0,0,0,96,0,4601.226993865031,0.0,0.0,42.0,10.5,21.0,441.0,0,0,0,0,1,0,0,0,0.0,14.0,14.0,0.0,96,0,0,0,0,0,0,3,42,0,0,1436,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.217.7.10-10.42.0.42-443-48090-6,10.42.0.42,48090,172.217.7.10,443,6,13/07/2017 08:41:49,36706,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,844.5485751648231,81.73050727401514,18353.0,25649.591380760823,36490.0,216.0,0,0,0,0,0,216.0,216.0,0.0,216.0,216.0,1,0,0,0,32,64,27.243502424671714,54.48700484934343,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,2514,511,0,32,0,0,0,0,0,0,0,0,BENIGN
198.105.244.11-10.42.0.42-80-40482-6,10.42.0.42,40482,198.105.244.11,80,6,13/07/2017 08:41:52,443518,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.509399843974765,443518.0,0.0,443518.0,443518.0,443518.0,443518.0,0.0,443518.0,443518.0,0,0,0,0,0,0,0,0,0,40,0,4.509399843974765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
198.105.244.11-10.42.0.42-80-40483-6,10.42.0.42,40483,198.105.244.11,80,6,13/07/2017 08:41:52,443686,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.507692377041421,443686.0,0.0,443686.0,443686.0,443686.0,443686.0,0.0,443686.0,443686.0,0,0,0,0,0,0,0,0,0,40,0,4.507692377041421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
198.105.244.11-10.42.0.42-80-40481-6,10.42.0.42,40481,198.105.244.11,80,6,13/07/2017 08:41:52,473280,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.2258282623394186,473280.0,0.0,473280.0,473280.0,473280.0,473280.0,0.0,473280.0,473280.0,0,0,0,0,0,0,0,0,0,40,0,4.2258282623394186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
203.205.147.229-10.42.0.42-80-40849-6,10.42.0.42,40849,203.205.147.229,80,6,13/07/2017 08:41:53,674664,5,3,530.0,291.0,530.0,0.0,106.0,237.0232056149777,291.0,0.0,97.0,168.0089283341811,1216.9020430910793,11.857754378475803,96380.57142857143,111944.42862548235,217465.0,802.0,674664.0,168666.0,207223.26808380696,430286.0,802.0,448534.0,224267.0,292653.11195680115,431204.0,17330.0,0,0,0,0,168,104,7.411096486547377,4.446657891928426,0.0,530.0,91.22222222222223,190.61989519576503,36335.944444444445,0,0,0,1,0,0,0,0,0.0,102.625,106.0,97.0,168,0,0,0,0,0,0,5,530,3,291,65535,54,1,32,0,0,0,0,0,0,0,0,BENIGN
203.205.147.229-10.42.0.42-80-40853-6,10.42.0.42,40853,203.205.147.229,80,6,13/07/2017 08:41:54,473718,5,3,560.0,1145.0,560.0,0.0,112.0,250.43961347997646,1145.0,0.0,381.6666666666667,661.0660582221216,3599.1877023883408,16.887684234080194,67674.0,102762.98225528491,217938.0,1408.0,473718.0,118429.5,132993.19380705163,234558.0,1408.0,251209.0,125604.5,158631.62818460888,237774.0,13435.0,0,0,0,0,168,104,10.55480264630012,6.332881587780072,0.0,1145.0,189.44444444444446,403.36432387827483,162702.77777777778,0,0,0,1,0,0,0,0,0.0,213.125,112.0,381.6666666666667,168,0,0,0,0,0,0,5,560,3,1145,65535,54,1,32,0,0,0,0,0,0,0,0,BENIGN
198.105.244.11-10.42.0.42-80-40482-6,10.42.0.42,40482,198.105.244.11,80,6,13/07/2017 08:41:53,1803487,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1089628037241188,1803487.0,0.0,1803487.0,1803487.0,1803487.0,1803487.0,0.0,1803487.0,1803487.0,0,0,0,0,0,0,0,0,0,40,0,1.1089628037241188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
198.105.244.11-10.42.0.42-80-40483-6,10.42.0.42,40483,198.105.244.11,80,6,13/07/2017 08:41:53,1803510,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.1089486612217287,1803510.0,0.0,1803510.0,1803510.0,1803510.0,1803510.0,0.0,1803510.0,1803510.0,0,0,0,0,0,0,0,0,0,40,0,1.1089486612217287,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
198.105.244.11-10.42.0.42-80-40481-6,10.42.0.42,40481,198.105.244.11,80,6,13/07/2017 08:41:53,1919561,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0419048938793818,1919561.0,0.0,1919561.0,1919561.0,1919561.0,1919561.0,0.0,1919561.0,1919561.0,0,0,0,0,0,0,0,0,0,40,0,1.0419048938793818,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
203.205.147.229-10.42.0.42-80-40851-6,10.42.0.42,40851,203.205.147.229,80,6,13/07/2017 08:41:53,3122329,5,4,866.0,1738.0,866.0,0.0,173.2,387.28697370296356,1448.0,0.0,434.5,689.3579138106222,833.9928303519584,2.8824636993731283,390291.125,854611.0890732592,2494387.0,19.0,3122329.0,780582.25,1151996.8605395227,2494387.0,999.0,2853761.0,951253.6666666667,1611286.9553823532,2811649.0,19.0,0,0,0,0,168,136,1.60136872187396,1.281094977499168,0.0,1448.0,260.4,500.29751148691514,250297.59999999998,0,0,0,1,0,0,0,0,0.0,289.3333333333333,173.2,434.5,168,0,0,0,0,0,0,5,866,4,1738,65535,59,1,32,0,0,0,0,0,0,0,0,BENIGN
